aggregator,attack,round,num_honest,num_attackers,dim,byzantine_fraction,clip_radius,seed,distance_from_true_value,asr
krum,adaptive_evasion,3,8,2,3,0.2,1.0,1001,0.6076259,0.06682152
krum,adaptive_evasion,4,8,2,3,0.2,1.0,1001,0.41570494,0.11294463
krum,adaptive_evasion,5,8,2,3,0.2,1.0,1001,0.54728705,0.11490047
krum,adaptive_evasion,6,8,2,3,0.2,1.0,1001,0.4003571,0.06604178
krum,adaptive_evasion,7,8,2,3,0.2,1.0,1001,0.19864288,0.0917492
krum,adaptive_evasion,8,8,2,3,0.2,1.0,1001,0.46703863,0.1586146
krum,adaptive_evasion,9,8,2,3,0.2,1.0,1001,0.26184466,0.06748931
krum,adaptive_evasion,10,8,2,3,0.2,1.0,1001,0.2804325,0.056062236
krum,adaptive_evasion,11,8,2,3,0.2,1.0,1001,0.42490202,0.06692416
krum,adaptive_evasion,12,8,2,3,0.2,1.0,1001,0.27972367,0.03511814
krum,adaptive_evasion,13,8,2,3,0.2,1.0,1001,0.37002152,0.118726626
krum,adaptive_evasion,14,8,2,3,0.2,1.0,1001,0.18068449,0.04421701
krum,adaptive_evasion,15,8,2,3,0.2,1.0,1001,0.14282694,0.027205214
krum,adaptive_evasion,16,8,2,3,0.2,1.0,1001,0.40057808,0.060270008
krum,adaptive_evasion,17,8,2,3,0.2,1.0,1001,0.27728048,0.112845436
krum,adaptive_evasion,18,8,2,3,0.2,1.0,1001,0.28859493,0.08758533
krum,adaptive_evasion,19,8,2,3,0.2,1.0,1001,0.36760324,0.4703925
krum,adaptive_evasion,0,8,2,3,0.2,1.0,2001,0.29126975,0.0034319318
krum,adaptive_evasion,1,8,2,3,0.2,1.0,2001,0.3292758,0.007921144
krum,adaptive_evasion,2,8,2,3,0.2,1.0,2001,0.34467104,0.017303992
krum,adaptive_evasion,3,8,2,3,0.2,1.0,2001,0.16976169,0.018668944
krum,adaptive_evasion,4,8,2,3,0.2,1.0,2001,0.38036036,0.10334172
krum,adaptive_evasion,5,8,2,3,0.2,1.0,2001,0.3990603,0.08378093
krum,adaptive_evasion,6,8,2,3,0.2,1.0,2001,0.2913096,0.19221446
krum,adaptive_evasion,7,8,2,3,0.2,1.0,2001,0.2423743,0.11194788
krum,adaptive_evasion,8,8,2,3,0.2,1.0,2001,0.41956717,0.14249246
krum,adaptive_evasion,9,8,2,3,0.2,1.0,2001,0.33082277,0.5457158
krum,adaptive_evasion,10,8,2,3,0.2,1.0,2001,0.2349113,0.2187517
krum,adaptive_evasion,11,8,2,3,0.2,1.0,2001,0.101560086,0.06211411
krum,adaptive_evasion,12,8,2,3,0.2,1.0,2001,0.10289896,0.04457437
krum,adaptive_evasion,13,8,2,3,0.2,1.0,2001,0.27210334,0.0873082
krum,adaptive_evasion,14,8,2,3,0.2,1.0,2001,0.34389913,0.08415881
krum,adaptive_evasion,15,8,2,3,0.2,1.0,2001,0.21052183,0.17884324
krum,adaptive_evasion,16,8,2,3,0.2,1.0,2001,0.266199,0.15133828
krum,adaptive_evasion,17,8,2,3,0.2,1.0,2001,0.13482744,0.054871015
krum,adaptive_evasion,18,8,2,3,0.2,1.0,2001,0.22355184,0.06784548
krum,adaptive_evasion,19,8,2,3,0.2,1.0,2001,0.46310046,0.10768706
krum,adaptive_evasion,0,8,2,3,0.2,1.0,3001,0.31443003,0.0037048217
krum,adaptive_evasion,1,8,2,3,0.2,1.0,3001,0.39238477,0.009439311
krum,adaptive_evasion,2,8,2,3,0.2,1.0,3001,0.28589442,0.01435315
krum,adaptive_evasion,3,8,2,3,0.2,1.0,3001,0.3875281,0.042617038
krum,adaptive_evasion,4,8,2,3,0.2,1.0,3001,0.1783196,0.04844841
krum,adaptive_evasion,5,8,2,3,0.2,1.0,3001,0.20347826,0.20885019
krum,adaptive_evasion,6,8,2,3,0.2,1.0,3001,0.26395652,0.17416611
krum,adaptive_evasion,7,8,2,3,0.2,1.0,3001,0.28944552,0.13368914
krum,adaptive_evasion,8,8,2,3,0.2,1.0,3001,0.2579448,0.08760263
krum,adaptive_evasion,9,8,2,3,0.2,1.0,3001,0.19625004,0.050582584
krum,adaptive_evasion,10,8,2,3,0.2,1.0,3001,0.24041775,0.04806275
krum,adaptive_evasion,11,8,2,3,0.2,1.0,3001,0.75307834,0.11861355
krum,adaptive_evasion,12,8,2,3,0.2,1.0,3001,0.1466147,0.0635114
krum,adaptive_evasion,13,8,2,3,0.2,1.0,3001,0.3064112,0.098316364
krum,adaptive_evasion,14,8,2,3,0.2,1.0,3001,0.43575683,0.6294638
krum,adaptive_evasion,15,8,2,3,0.2,1.0,3001,0.355309,0.30184335
krum,adaptive_evasion,16,8,2,3,0.2,1.0,3001,0.3194902,0.18163516
krum,adaptive_evasion,17,8,2,3,0.2,1.0,3001,0.3595727,0.14633608
krum,adaptive_evasion,18,8,2,3,0.2,1.0,3001,0.08774578,0.02662986
krum,adaptive_evasion,19,8,2,3,0.2,1.0,3001,0.32685292,0.07600474
krum,adaptive_evasion,0,8,2,3,0.2,1.0,4001,0.44883117,0.0052884244
krum,adaptive_evasion,1,8,2,3,0.2,1.0,4001,0.0701128,0.001686652
krum,adaptive_evasion,2,8,2,3,0.2,1.0,4001,0.20258364,0.010170584
krum,adaptive_evasion,3,8,2,3,0.2,1.0,4001,0.30310154,0.033332527
krum,adaptive_evasion,4,8,2,3,0.2,1.0,4001,0.32085848,0.0871754
krum,adaptive_evasion,5,8,2,3,0.2,1.0,4001,0.40144774,0.41204616
krum,adaptive_evasion,6,8,2,3,0.2,1.0,4001,0.2685083,0.1771695
krum,adaptive_evasion,7,8,2,3,0.2,1.0,4001,0.16424228,0.07586025
krum,adaptive_evasion,8,8,2,3,0.2,1.0,4001,0.48581445,0.16499121
krum,adaptive_evasion,9,8,2,3,0.2,1.0,4001,0.20409724,0.052605167
krum,adaptive_evasion,10,8,2,3,0.2,1.0,4001,0.067562744,0.013506703
krum,adaptive_evasion,11,8,2,3,0.2,1.0,4001,0.20453368,0.032215063
krum,adaptive_evasion,12,8,2,3,0.2,1.0,4001,0.28902102,0.1251998
krum,adaptive_evasion,13,8,2,3,0.2,1.0,4001,0.21608566,0.069334134
krum,adaptive_evasion,14,8,2,3,0.2,1.0,4001,0.31876493,0.07800798
krum,adaptive_evasion,15,8,2,3,0.2,1.0,4001,0.34230888,0.065201886
krum,adaptive_evasion,16,8,2,3,0.2,1.0,4001,0.14624308,0.083141476
krum,adaptive_evasion,17,8,2,3,0.2,1.0,4001,0.35645863,0.14506875
krum,adaptive_evasion,18,8,2,3,0.2,1.0,4001,0.48746258,0.14793943
krum,adaptive_evasion,19,8,2,3,0.2,1.0,4001,0.11688235,0.027179236
dss_fedavg,adaptive_evasion,0,8,2,3,0.2,1.0,1,17.012531,0.20045285
dss_fedavg,adaptive_evasion,1,8,2,3,0.2,1.0,1,0.6173453,0.006041092
dss_fedavg,adaptive_evasion,2,8,2,3,0.2,1.0,1,0.08990233,0.001789832
dss_fedavg,adaptive_evasion,3,8,2,3,0.2,1.0,1,0.21130311,0.008713992
dss_fedavg,adaptive_evasion,4,8,2,3,0.2,1.0,1,0.121708,0.010810483
dss_fedavg,adaptive_evasion,5,8,2,3,0.2,1.0,1,0.3127633,0.065663256
dss_fedavg,adaptive_evasion,6,8,2,3,0.2,1.0,1,0.40233624,0.26547304
dss_fedavg,adaptive_evasion,7,8,2,3,0.2,1.0,1,0.33423313,0.15437564
dss_fedavg,adaptive_evasion,8,8,2,3,0.2,1.0,1,0.17155503,0.792378
dss_fedavg,adaptive_evasion,9,8,2,3,0.2,1.0,1,0.19107847,0.3151976
dss_fedavg,adaptive_evasion,10,8,2,3,0.2,1.0,1,0.44652516,0.41580862
dss_fedavg,adaptive_evasion,11,8,2,3,0.2,1.0,1,0.3266831,0.19979925
dss_fedavg,adaptive_evasion,12,8,2,3,0.2,1.0,1,0.40313217,0.17463112
dss_fedavg,adaptive_evasion,13,8,2,3,0.2,1.0,1,0.72254574,0.231839
dss_fedavg,adaptive_evasion,14,8,2,3,0.2,1.0,1,0.96472764,0.23608762
dss_fedavg,adaptive_evasion,15,8,2,3,0.2,1.0,1,0.13542593,0.025795491
dss_fedavg,adaptive_evasion,16,8,2,3,0.2,1.0,1,0.37341094,0.21228994
dss_fedavg,adaptive_evasion,17,8,2,3,0.2,1.0,1,0.5118958,0.20832734
dss_fedavg,adaptive_evasion,18,8,2,3,0.2,1.0,1,0.72495866,0.22001682
dss_fedavg,adaptive_evasion,19,8,2,3,0.2,1.0,1,0.21041752,0.048929438
dss_fedavg,adaptive_evasion,0,8,2,3,0.2,1.0,1001,16.926119,0.19943468
dss_fedavg,adaptive_evasion,1,8,2,3,0.2,1.0,1001,0.5841243,0.005716005
dss_fedavg,adaptive_evasion,2,8,2,3,0.2,1.0,1001,0.15383844,0.0030627125
dss_fedavg,adaptive_evasion,3,8,2,3,0.2,1.0,1001,0.37078446,0.015290892
dss_fedavg,adaptive_evasion,4,8,2,3,0.2,1.0,1001,0.24185638,0.021482436
dss_fedavg,adaptive_evasion,5,8,2,3,0.2,1.0,1001,0.43652186,0.091645814
dss_fedavg,adaptive_evasion,6,8,2,3,0.2,1.0,1001,0.2215511,0.03654645
dss_fedavg,adaptive_evasion,7,8,2,3,0.2,1.0,1001,0.21965025,0.10145209
dss_fedavg,adaptive_evasion,8,8,2,3,0.2,1.0,1001,0.25478095,0.08652813
dss_fedavg,adaptive_evasion,9,8,2,3,0.2,1.0,1001,0.20227961,0.052136682
dss_fedavg,adaptive_evasion,10,8,2,3,0.2,1.0,1001,0.16930111,0.033845574
dss_fedavg,adaptive_evasion,11,8,2,3,0.2,1.0,1001,0.4203704,0.25709838
dss_fedavg,adaptive_evasion,12,8,2,3,0.2,1.0,1001,0.5417853,0.23469369
dss_fedavg,adaptive_evasion,13,8,2,3,0.2,1.0,1001,0.78755873,0.25269935
dss_fedavg,adaptive_evasion,14,8,2,3,0.2,1.0,1001,0.11934321,0.029205604
dss_fedavg,adaptive_evasion,15,8,2,3,0.2,1.0,1001,0.13368867,0.025464585
dss_fedavg,adaptive_evasion,16,8,2,3,0.2,1.0,1001,0.26506904,0.15069589
dss_fedavg,adaptive_evasion,17,8,2,3,0.2,1.0,1001,0.52470946,0.21354215
dss_fedavg,adaptive_evasion,18,8,2,3,0.2,1.0,1001,0.68266445,0.207181
dss_fedavg,adaptive_evasion,19,8,2,3,0.2,1.0,1001,0.89535224,0.20820074
dss_fedavg,adaptive_evasion,0,8,2,3,0.2,1.0,2001,17.026028,0.20061187
dss_fedavg,adaptive_evasion,1,8,2,3,0.2,1.0,2001,0.26652667,0.0026081225
dss_fedavg,adaptive_evasion,2,8,2,3,0.2,1.0,2001,0.35233262,0.0070144595
dss_fedavg,adaptive_evasion,3,8,2,3,0.2,1.0,2001,0.34030187,0.014033811
dss_fedavg,adaptive_evasion,4,8,2,3,0.2,1.0,2001,0.33280692,0.029560946
dss_fedavg,adaptive_evasion,5,8,2,3,0.2,1.0,2001,0.34421527,0.07226646
dss_fedavg,adaptive_evasion,6,8,2,3,0.2,1.0,2001,0.12800822,0.08446351
dss_fedavg,adaptive_evasion,7,8,2,3,0.2,1.0,2001,0.01574403,0.007271855
dss_fedavg,adaptive_evasion,8,8,2,3,0.2,1.0,2001,0.19313756,0.065592945
dss_fedavg,adaptive_evasion,9,8,2,3,0.2,1.0,2001,0.85078126,0.21928513
dss_fedavg,adaptive_evasion,10,8,2,3,0.2,1.0,2001,0.95121264,0.19016023
dss_fedavg,adaptive_evasion,11,8,2,3,0.2,1.0,2001,0.17588313,0.02770246
dss_fedavg,adaptive_evasion,12,8,2,3,0.2,1.0,2001,0.23511872,0.101850085
dss_fedavg,adaptive_evasion,13,8,2,3,0.2,1.0,2001,0.27402654,0.087925285
dss_fedavg,adaptive_evasion,14,8,2,3,0.2,1.0,2001,0.25483426,0.062362902
dss_fedavg,adaptive_evasion,15,8,2,3,0.2,1.0,2001,0.14029968,0.026723828
dss_fedavg,adaptive_evasion,16,8,2,3,0.2,1.0,2001,0.13125697,0.07462163
dss_fedavg,adaptive_evasion,17,8,2,3,0.2,1.0,2001,0.6126311,0.2493238
dss_fedavg,adaptive_evasion,18,8,2,3,0.2,1.0,2001,0.7120772,0.21610744
dss_fedavg,adaptive_evasion,19,8,2,3,0.2,1.0,2001,1.0061269,0.23395972
dss_fedavg,adaptive_evasion,0,8,2,3,0.2,1.0,3001,16.98005,0.20007011
dss_fedavg,adaptive_evasion,1,8,2,3,0.2,1.0,3001,0.6813167,0.00666709
dss_fedavg,adaptive_evasion,2,8,2,3,0.2,1.0,3001,0.43165722,0.008593704
dss_fedavg,adaptive_evasion,3,8,2,3,0.2,1.0,3001,0.18649507,0.007690926
dss_fedavg,adaptive_evasion,4,8,2,3,0.2,1.0,3001,0.09566499,0.008497262
dss_fedavg,adaptive_evasion,5,8,2,3,0.2,1.0,3001,0.1189772,0.02497873
dss_fedavg,adaptive_evasion,6,8,2,3,0.2,1.0,3001,0.3503271,0.23115592
dss_fedavg,adaptive_evasion,7,8,2,3,0.2,1.0,3001,0.27740026,0.12812567
dss_fedavg,adaptive_evasion,8,8,2,3,0.2,1.0,3001,0.098083295,0.033310827
dss_fedavg,adaptive_evasion,9,8,2,3,0.2,1.0,3001,0.8536077,0.22001363
dss_fedavg,adaptive_evasion,10,8,2,3,0.2,1.0,3001,1.1071292,0.22133006
dss_fedavg,adaptive_evasion,11,8,2,3,0.2,1.0,3001,0.43272933,0.068157
dss_fedavg,adaptive_evasion,12,8,2,3,0.2,1.0,3001,0.22118776,0.09581539
dss_fedavg,adaptive_evasion,13,8,2,3,0.2,1.0,3001,0.10767205,0.034548096
dss_fedavg,adaptive_evasion,14,8,2,3,0.2,1.0,3001,0.13815124,0.0338083
dss_fedavg,adaptive_evasion,15,8,2,3,0.2,1.0,3001,0.06707996,0.012777174
dss_fedavg,adaptive_evasion,16,8,2,3,0.2,1.0,3001,0.15590908,0.08863674
dss_fedavg,adaptive_evasion,17,8,2,3,0.2,1.0,3001,0.24400753,0.09930427
dss_fedavg,adaptive_evasion,18,8,2,3,0.2,1.0,3001,0.10876588,0.033009224
dss_fedavg,adaptive_evasion,19,8,2,3,0.2,1.0,3001,0.21983077,0.051118348
dss_fedavg,adaptive_evasion,0,8,2,3,0.2,1.0,4001,16.940168,0.19960022
dss_fedavg,adaptive_evasion,1,8,2,3,0.2,1.0,4001,0.30249363,0.0029600807
dss_fedavg,adaptive_evasion,2,8,2,3,0.2,1.0,4001,0.2020062,0.0040216665
dss_fedavg,adaptive_evasion,3,8,2,3,0.2,1.0,4001,0.27396744,0.011298225
dss_fedavg,adaptive_evasion,4,8,2,3,0.2,1.0,4001,0.21830162,0.01939023
dss_fedavg,adaptive_evasion,5,8,2,3,0.2,1.0,4001,0.28086627,0.058966618
dss_fedavg,adaptive_evasion,6,8,2,3,0.2,1.0,4001,0.081057124,0.013370956
dss_fedavg,adaptive_evasion,7,8,2,3,0.2,1.0,4001,0.21920076,0.028762637
dss_fedavg,adaptive_evasion,8,8,2,3,0.2,1.0,4001,0.31222102,0.1060358
dss_fedavg,adaptive_evasion,9,8,2,3,0.2,1.0,4001,0.082312964,0.021215804
dss_fedavg,adaptive_evasion,10,8,2,3,0.2,1.0,4001,0.18491596,0.03696719
dss_fedavg,adaptive_evasion,11,8,2,3,0.2,1.0,4001,0.15050839,0.023705814
dss_fedavg,adaptive_evasion,12,8,2,3,0.2,1.0,4001,0.27828765,0.12055025
dss_fedavg,adaptive_evasion,13,8,2,3,0.2,1.0,4001,0.16988316,0.054509412
dss_fedavg,adaptive_evasion,14,8,2,3,0.2,1.0,4001,0.07504213,0.01836427
dss_fedavg,adaptive_evasion,15,8,2,3,0.2,1.0,4001,0.12466587,0.023745952
dss_fedavg,adaptive_evasion,16,8,2,3,0.2,1.0,4001,0.09679694,0.05503057
dss_fedavg,adaptive_evasion,17,8,2,3,0.2,1.0,4001,0.4293562,0.17473602
dss_fedavg,adaptive_evasion,18,8,2,3,0.2,1.0,4001,0.75559783,0.22931547
dss_fedavg,adaptive_evasion,19,8,2,3,0.2,1.0,4001,0.84283763,0.19598925
flanders_fedavg,adaptive_evasion,0,8,2,3,0.2,1.0,1,17.012531,0.20045285
flanders_fedavg,adaptive_evasion,1,8,2,3,0.2,1.0,1,0.22226231,0.0021749693
flanders_fedavg,adaptive_evasion,2,8,2,3,0.2,1.0,1,0.09859941,0.001962979
flanders_fedavg,adaptive_evasion,3,8,2,3,0.2,1.0,1,0.23482542,0.009684036
flanders_fedavg,adaptive_evasion,4,8,2,3,0.2,1.0,1,0.14543039,0.012917579
flanders_fedavg,adaptive_evasion,5,8,2,3,0.2,1.0,1,1.3859972,0.29098392
flanders_fedavg,adaptive_evasion,6,8,2,3,0.2,1.0,1,0.13827528,0.022809504
flanders_fedavg,adaptive_evasion,7,8,2,3,0.2,1.0,1,0.5366895,0.24788623
flanders_fedavg,adaptive_evasion,8,8,2,3,0.2,1.0,1,0.15932947,0.054111116
